file_preffix,edit_costs,relaxed_compression,ged_method,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,k_complexity_a,k_complexity_b,gedlib_runtime_initial,spanning_arb_runtime,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,55,2598,8647,5602,0.583155,0.003416,184,64,1.525,1,5,1,10.809783,20,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,55,2632,8647,5602,0.579566,0.004174,184,62,1.5,1,6,1,25.673913,47,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,55,2611,8647,5602,0.588354,0.00342,184,61,1.487805,1,4,1,18.978261,37,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,73,2684,8647,5602,0.847076,0.004,184,57,1.440945,1,4,1,22.456522,41,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,73,2685,8647,5602,0.84915,0.003538,184,69,1.591304,1,6,1,14.75,27,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,73,2724,8647,5602,0.821815,0.003778,184,69,1.591304,1,4,1,20.391304,43,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,73,2496,8647,5602,0.791199,0.00463,184,60,1.475806,1,4,1,14.451087,26,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,73,2495,8647,5602,0.806343,0.004983,184,55,1.418605,1,5,1,21.184783,38,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,73,2503,8647,5602,0.775202,0.00406,184,57,1.440945,1,5,1,26.820652,40,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,92,2537,8647,5602,0.98909,0.004411,184,64,1.525,1,5,1,18.728261,30,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,92,2592,8647,5602,0.970027,0.003617,184,57,1.440945,1,4,1,17.608696,33,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,92,2557,8647,5602,0.970806,0.005865,184,64,1.525,1,4,1,14.418478,29,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,92,2394,8647,5602,0.973842,0.003504,184,62,1.5,1,4,1,19.679348,35,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,92,2361,8647,5602,0.939814,0.003092,184,57,1.440945,1,4,1,23.103261,38,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,92,2411,8647,5602,0.942899,0.003738,184,46,1.326087,1,3,1,34.282609,61,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,110,2499,8647,5602,1.163311,0.0037,184,60,1.475806,1,4,1,25.048913,43,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,110,2531,8647,5602,1.145335,0.00313,184,63,1.512397,1,5,1,23.440217,50,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,18,3432,8647,5602,0.218253,0.003276,184,74,1.663636,1,4,1,20.016304,42,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,18,3567,8647,5602,0.211872,0.003038,184,71,1.619469,1,5,1,19.543478,34,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,18,3493,8647,5602,0.201332,0.002797,184,67,1.564103,1,5,1,25.565217,41,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,18,3264,8647,5602,0.19778,0.003175,184,71,1.619469,1,5,1,15,24,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,18,3240,8647,5602,0.201198,0.00337,184,67,1.564103,1,5,1,18.75,32,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,18,3192,8647,5602,0.209194,0.002817,184,69,1.591304,1,5,1,17.820652,28,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,36,3063,8647,5602,0.422111,0.002941,184,68,1.577586,1,6,1,15.038043,23,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,36,3105,8647,5602,0.38906,0.002582,184,61,1.487805,1,4,1,29.304348,55,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,36,3063,8647,5602,0.436287,0.003566,184,60,1.475806,1,6,1,17.173913,35,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,36,2903,8647,5602,0.391871,0.003004,184,68,1.577586,1,4,1,23.652174,40,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,36,2927,8647,5602,0.417625,0.003921,184,68,1.577586,1,4,1,21.483696,39,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,36,2808,8647,5602,0.401457,0.003655,184,67,1.564103,1,6,1,20.353261,38,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,55,2785,8647,5602,0.583317,0.003443,184,69,1.591304,1,5,1,27.168478,44,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,55,2756,8647,5602,0.586761,0.003305,184,68,1.577586,1,5,1,19.690217,35,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,55,2812,8647,5602,0.584773,0.00343,184,73,1.648649,1,5,1,11.217391,22,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,55,2602,8647,5602,0.574148,0.003806,184,66,1.550847,1,4,1,21.891304,38,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,55,2652,8647,5602,0.576977,0.004113,184,58,1.452381,1,4,1,19.586957,30,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,55,2597,8647,5602,0.584075,0.003853,184,69,1.591304,1,6,1,16.891304,27,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,73,2681,8647,5602,0.991556,0.004664,184,60,1.475806,1,5,1,18.13587,34,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,73,2677,8647,5602,1.296014,0.004336,184,57,1.440945,1,3,1,25.255435,47,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,73,2693,8647,5602,1.279405,0.004133,184,61,1.487805,1,4,1,26.157609,48,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,73,2484,8647,5602,1.317056,0.004034,184,58,1.452381,1,5,1,17.440217,32,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,73,2498,8647,5602,1.29781,0.003129,184,67,1.564103,1,4,1,25.353261,47,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,73,2479,8647,5602,1.207683,0.003256,184,62,1.5,1,5,1,19.01087,35,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,92,2581,8647,5602,1.595786,0.00378,184,57,1.440945,1,5,1,21.358696,42,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,92,2573,8647,5602,1.918164,0.003068,184,62,1.5,1,5,1,21.217391,35,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,92,2542,8647,5602,1.921557,0.003417,184,61,1.487805,1,4,1,26.070652,52,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,92,2379,8647,5602,0.874813,0.003004,184,54,1.407692,1,5,1,19.711957,36,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,92,2357,8647,5602,1.473888,0.003477,184,65,1.537815,1,5,1,19.940217,36,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,92,2418,8647,5602,0.758011,0.003158,184,58,1.452381,1,4,1,23.913043,42,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,110,2494,8647,5602,0.865222,0.004109,184,57,1.440945,1,4,1,20.728261,33,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,110,2515,8647,5602,0.991331,0.003296,184,67,1.564103,1,4,1,14.711957,26,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,110,2467,8647,5602,1.364688,0.003452,184,62,1.5,1,5,1,18.875,39,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,110,2324,8647,5602,0.981535,0.002919,184,62,1.5,1,4,1,17.586957,29,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,110,2348,8647,5602,0.990084,0.003372,184,63,1.512397,1,4,1,21.217391,41,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,110,2329,8647,5602,0.930227,0.004,184,59,1.464,1,4,1,23.23913,39,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,128,2436,8647,5602,1.090487,0.003741,184,62,1.5,1,4,1,24.869565,47,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,128,2443,8647,5602,2.237965,0.003858,184,63,1.512397,1,4,1,20.418478,37,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,128,2457,8647,5602,1.163711,0.003315,184,62,1.5,1,3,1,28.581522,57,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,128,2275,8647,5602,1.219601,0.003732,184,56,1.429688,1,4,1,24.76087,46,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,128,2278,8647,5602,1.003736,0.003601,184,58,1.452381,1,5,1,26.130435,43,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,128,2257,8647,5602,1.036509,0.003274,184,59,1.464,1,5,1,23.146739,41,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,147,2382,8647,5602,1.409317,0.004202,184,67,1.564103,1,4,1,23.951087,45,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,147,2382,8647,5602,1.323404,0.00357,184,61,1.487805,1,4,1,16.027174,28,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,147,2396,8647,5602,1.159958,0.003344,184,52,1.386364,1,3,1,19.298913,37,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,147,2232,8647,5602,1.225835,0.00353,184,52,1.386364,1,5,1,13.532609,25,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,147,2251,8647,5602,1.276254,0.003216,184,57,1.440945,1,5,1,13.673913,25,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,147,2206,8647,5602,1.683651,0.003163,184,62,1.5,1,5,1,15.277174,26,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,165,2343,8647,5602,1.767275,0.003871,184,59,1.464,1,4,1,19.483696,40,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,165,2369,8647,5602,1.742311,0.003072,184,59,1.464,1,5,1,19.211957,36,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,165,2364,8647,5602,2.726019,0.002813,184,60,1.475806,1,4,1,28.217391,50,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,165,2192,8647,5602,3.633689,0.003281,184,55,1.418605,1,5,1,19.717391,38,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,165,2217,8647,5602,3.36726,0.003213,184,56,1.429688,1,4,1,21.592391,35,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,165,2193,8647,5602,3.370907,0.003479,184,55,1.418605,1,5,1,24.646739,41,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,182,2335,8647,5602,3.824777,0.003201,184,61,1.487805,1,5,1,17.842391,32,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,182,2335,8647,5602,3.748874,0.003397,184,61,1.487805,1,5,1,17.842391,32,,,,,
acyclic,traditional,true,branch_uniform,1,1,1,1,182,2335,8647,5602,3.74704,0.003407,184,61,1.487805,1,5,1,17.842391,32,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,182,2181,8647,5602,3.714631,0.003306,184,57,1.440945,1,5,1,22.298913,41,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,182,2181,8647,5602,3.688875,0.00312,184,57,1.440945,1,5,1,22.298913,41,,,,,
acyclic,modified,false,branch_uniform,1,1,1,1,182,2181,8647,5602,2.774442,0.003152,184,57,1.440945,1,5,1,22.298913,41,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,6,1843,14030,5323,0.076178,0.00231,69,24,1.511111,1,4,1,11.768116,23,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,6,1813,14030,5323,0.071146,0.002304,69,23,1.478261,1,3,1,9.84058,19,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,6,1999,14030,5323,0.072361,0.002209,69,24,1.511111,1,3,1,11.42029,23,,,,,
mao,modified,false,branch_uniform,1,1,1,1,6,1537,14030,5323,0.070683,0.002381,69,20,1.387755,1,3,1,13.623188,23,,,,,
mao,modified,false,branch_uniform,1,1,1,1,6,1544,14030,5323,0.072892,0.002168,69,27,1.619048,1,4,1,6.927536,13,,,,,
mao,modified,false,branch_uniform,1,1,1,1,6,1576,14030,5323,0.07265,0.00217,69,26,1.581395,1,4,1,17.086957,27,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,13,1317,14030,5323,0.136388,0.00241,69,24,1.511111,1,4,1,8.724638,16,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,13,1312,14030,5323,0.136964,0.002627,69,24,1.511111,1,3,1,15.521739,30,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,13,1247,14030,5323,0.137897,0.002649,69,22,1.446809,1,4,1,12.898551,22,,,,,
mao,modified,false,branch_uniform,1,1,1,1,13,1088,14030,5323,0.134866,0.002218,69,21,1.416667,1,3,1,14.42029,27,,,,,
mao,modified,false,branch_uniform,1,1,1,1,13,1150,14030,5323,0.136737,0.002982,69,26,1.581395,1,3,1,12.536232,23,,,,,
mao,modified,false,branch_uniform,1,1,1,1,13,1099,14030,5323,0.137613,0.002623,69,24,1.511111,1,4,1,10.536232,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,20,1169,14030,5323,0.199365,0.002222,69,26,1.581395,1,4,1,10.289855,19,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,20,1087,14030,5323,0.203222,0.002493,69,26,1.581395,1,3,1,11.057971,22,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,20,1106,14030,5323,0.160189,0.002954,69,28,1.658537,1,5,1,12.478261,23,,,,,
mao,modified,false,branch_uniform,1,1,1,1,20,961,14030,5323,0.128015,0.002505,69,25,1.545455,1,4,1,9.73913,23,,,,,
mao,modified,false,branch_uniform,1,1,1,1,20,989,14030,5323,0.135339,0.002814,69,25,1.545455,1,4,1,10.130435,20,,,,,
mao,modified,false,branch_uniform,1,1,1,1,20,968,14030,5323,0.129331,0.002658,69,24,1.511111,1,4,1,10.318841,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,27,1069,14030,5323,0.171294,0.00262,69,24,1.511111,1,4,1,10.550725,20,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,27,1087,14030,5323,0.171644,0.00287,69,26,1.581395,1,4,1,10.202899,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,27,1013,14030,5323,0.170648,0.002749,69,26,1.581395,1,5,1,9.057971,17,,,,,
mao,modified,false,branch_uniform,1,1,1,1,27,874,14030,5323,0.286277,0.002838,69,29,1.7,1,4,1,8.811594,14,,,,,
mao,modified,false,branch_uniform,1,1,1,1,27,933,14030,5323,0.274801,0.003093,69,24,1.511111,1,4,1,10.927536,19,,,,,
mao,modified,false,branch_uniform,1,1,1,1,27,917,14030,5323,0.275546,0.00317,69,27,1.619048,1,3,1,10.463768,19,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,34,996,14030,5323,0.352216,0.002514,69,23,1.478261,1,3,1,11.275362,22,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,34,1009,14030,5323,0.2199,0.003059,69,28,1.658537,1,4,1,13.971014,24,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,34,1037,14030,5323,0.212596,0.003033,69,20,1.387755,1,4,1,15.376812,26,,,,,
mao,modified,false,branch_uniform,1,1,1,1,34,846,14030,5323,0.207306,0.002893,69,26,1.581395,1,4,1,11,22,,,,,
mao,modified,false,branch_uniform,1,1,1,1,34,873,14030,5323,0.20727,0.003117,69,25,1.545455,1,4,1,8.101449,14,,,,,
mao,modified,false,branch_uniform,1,1,1,1,34,838,14030,5323,0.216292,0.002374,69,18,1.333333,1,3,1,12.115942,19,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,41,989,14030,5323,0.248434,0.002764,69,21,1.416667,1,3,1,12.869565,22,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,41,984,14030,5323,0.250742,0.002509,69,24,1.511111,1,3,1,14.115942,26,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,41,957,14030,5323,0.254608,0.002295,69,22,1.446809,1,3,1,8.942029,16,,,,,
mao,modified,false,branch_uniform,1,1,1,1,41,836,14030,5323,0.243609,0.002801,69,24,1.511111,1,4,1,13.57971,26,,,,,
mao,modified,false,branch_uniform,1,1,1,1,41,836,14030,5323,0.249445,0.002545,69,19,1.36,1,3,1,10.724638,22,,,,,
mao,modified,false,branch_uniform,1,1,1,1,41,820,14030,5323,0.257735,0.002667,69,21,1.416667,1,3,1,11.014493,18,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,48,958,14030,5323,0.290095,0.002826,69,18,1.333333,1,4,1,10.289855,18,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,48,949,14030,5323,0.291971,0.002903,69,21,1.416667,1,3,1,15.652174,24,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,48,964,14030,5323,0.302629,0.003589,69,24,1.511111,1,3,1,8.42029,16,,,,,
mao,modified,false,branch_uniform,1,1,1,1,48,802,14030,5323,0.28677,0.002461,69,24,1.511111,1,3,1,11.173913,20,,,,,
mao,modified,false,branch_uniform,1,1,1,1,48,802,14030,5323,0.284739,0.003014,69,26,1.581395,1,4,1,8.913043,16,,,,,
mao,modified,false,branch_uniform,1,1,1,1,48,797,14030,5323,0.28747,0.00334,69,25,1.545455,1,4,1,9.101449,16,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,55,929,14030,5323,0.332595,0.002864,69,25,1.545455,1,3,1,11.26087,18,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,55,940,14030,5323,0.332797,0.002912,69,22,1.446809,1,4,1,11.014493,19,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,55,934,14030,5323,0.339867,0.003613,69,23,1.478261,1,3,1,11.478261,20,,,,,
mao,modified,false,branch_uniform,1,1,1,1,55,776,14030,5323,0.357124,0.002843,69,22,1.446809,1,3,1,9.072464,17,,,,,
mao,modified,false,branch_uniform,1,1,1,1,55,785,14030,5323,0.32716,0.002721,69,25,1.545455,1,3,1,8.898551,16,,,,,
mao,modified,false,branch_uniform,1,1,1,1,55,766,14030,5323,0.330259,0.002966,69,30,1.74359,1,4,1,9.101449,15,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,62,928,14030,5323,0.368341,0.002784,69,22,1.446809,1,3,1,9.942029,17,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,62,940,14030,5323,0.370673,0.002063,69,20,1.387755,1,3,1,12.42029,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,62,933,14030,5323,0.381847,0.00232,69,22,1.446809,1,3,1,11.942029,22,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,757,14030,5323,0.36572,0.002765,69,21,1.416667,1,4,1,9.927536,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,766,14030,5323,0.3752,0.004094,69,24,1.511111,1,3,1,9.188406,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,62,761,14030,5323,0.574268,0.002637,69,23,1.478261,1,4,1,9.449275,15,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.474237,0.002234,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.394332,0.002701,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,traditional,true,branch_uniform,1,1,1,1,67,921,14030,5323,0.39229,0.002956,69,20,1.387755,1,3,1,11.724638,21,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.584649,0.00305,69,27,1.619048,1,4,1,9.478261,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.585567,0.002605,69,27,1.619048,1,4,1,9.478261,15,,,,,
mao,modified,false,branch_uniform,1,1,1,1,67,756,14030,5323,0.577991,0.003009,69,27,1.619048,1,4,1,9.478261,15,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6123,23880,8928,0.171907,0.002788,95,35,1.566667,1,4,1,12.473684,22,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6058,23880,8928,0.134727,0.002885,95,35,1.566667,1,4,1,11.021053,18,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,9,6210,23880,8928,0.136328,0.003188,95,31,1.46875,1,3,1,13.705263,23,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5584,23880,8928,0.132902,0.002723,95,34,1.540984,1,4,1,12.021053,21,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5496,23880,8928,0.134254,0.002299,95,38,1.649123,1,4,1,11.705263,20,,,,,
pah,modified,false,branch_uniform,1,1,1,1,9,5439,23880,8928,0.132808,0.002697,95,35,1.566667,1,4,1,10.747368,25,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5510,23880,8928,0.260921,0.002588,95,41,1.740741,1,5,1,9.652632,16,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5538,23880,8928,0.26494,0.002791,95,36,1.59322,1,4,1,15.042105,27,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,19,5722,23880,8928,0.255729,0.002558,95,34,1.540984,1,4,1,14.105263,23,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4721,23880,8928,0.321079,0.002954,95,40,1.709091,1,6,1,13.378947,22,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4668,23880,8928,0.254911,0.003113,95,40,1.709091,1,7,1,12.105263,25,,,,,
pah,modified,false,branch_uniform,1,1,1,1,19,4816,23880,8928,0.252262,0.002782,95,39,1.678571,1,5,1,10.189474,16,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5425,23880,8928,0.370753,0.002636,95,36,1.59322,1,5,1,17.494737,32,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5394,23880,8928,0.365122,0.00284,95,31,1.46875,1,3,1,14.084211,25,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,28,5295,23880,8928,0.362495,0.003099,95,35,1.566667,1,5,1,14.463158,24,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4384,23880,8928,0.379204,0.003027,95,44,1.843137,1,8,1,7.736842,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4387,23880,8928,0.361803,0.00291,95,42,1.773585,1,5,1,6.547368,17,,,,,
pah,modified,false,branch_uniform,1,1,1,1,28,4328,23880,8928,0.358178,0.002834,95,44,1.843137,1,4,1,12.610526,22,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5088,23880,8928,0.486578,0.002999,95,31,1.46875,1,3,1,9.263158,18,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5155,23880,8928,0.482206,0.003044,95,36,1.59322,1,4,1,19.063158,31,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,38,5155,23880,8928,0.49718,0.00302,95,30,1.446154,1,4,1,15.042105,31,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,4082,23880,8928,0.474246,0.004234,95,45,1.88,1,6,1,8.968421,19,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,4064,23880,8928,0.479751,0.002874,95,46,1.918367,1,7,1,5.968421,11,,,,,
pah,modified,false,branch_uniform,1,1,1,1,38,4093,23880,8928,0.477704,0.002985,95,44,1.843137,1,6,1,6.452632,11,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,5035,23880,8928,0.591019,0.003212,95,34,1.540984,1,3,1,19.484211,36,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,4889,23880,8928,0.607716,0.003424,95,30,1.446154,1,3,1,17.105263,29,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,47,4983,23880,8928,0.592959,0.003064,95,35,1.566667,1,6,1,14.410526,26,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3950,23880,8928,0.597254,0.002728,95,41,1.740741,1,4,1,10.968421,24,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3743,23880,8928,0.589991,0.003043,95,42,1.773585,1,6,1,5.894737,13,,,,,
pah,modified,false,branch_uniform,1,1,1,1,47,3765,23880,8928,0.591755,0.002819,95,40,1.709091,1,5,1,7.021053,17,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,4922,23880,8928,0.717716,0.003175,95,32,1.492063,1,3,1,15.515789,35,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,4867,23880,8928,0.71937,0.003912,95,32,1.492063,1,5,1,14.336842,25,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,57,4919,23880,8928,0.714901,0.002535,95,34,1.540984,1,4,1,17.578947,34,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3632,23880,8928,0.713936,0.002572,95,42,1.773585,1,5,1,7.547368,14,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3608,23880,8928,0.714456,0.00259,95,43,1.807692,1,4,1,10.147368,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,57,3589,23880,8928,0.708002,0.002539,95,42,1.773585,1,5,1,7.157895,12,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4761,23880,8928,0.816395,0.00312,95,33,1.516129,1,4,1,13.810526,26,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4852,23880,8928,0.829671,0.002711,95,38,1.649123,1,4,1,9.778947,21,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,66,4833,23880,8928,0.827358,0.003142,95,34,1.540984,1,4,1,12.4,22,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3472,23880,8928,0.863265,0.003158,95,45,1.88,1,6,1,7.515789,16,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3397,23880,8928,0.813737,0.002439,95,46,1.918367,1,5,1,8.284211,14,,,,,
pah,modified,false,branch_uniform,1,1,1,1,66,3471,23880,8928,0.817621,0.002666,95,46,1.918367,1,6,1,7.726316,14,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4725,23880,8928,0.939917,0.002848,95,30,1.446154,1,4,1,18.273684,29,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4661,23880,8928,0.942478,0.003121,95,30,1.446154,1,3,1,16.652632,32,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,76,4717,23880,8928,0.948711,0.002567,95,33,1.516129,1,3,1,16.389474,27,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3330,23880,8928,0.934431,0.003082,95,44,1.843137,1,6,1,7.284211,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3297,23880,8928,0.935122,0.002158,95,42,1.773585,1,6,1,7.210526,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,76,3362,23880,8928,0.928444,0.002546,95,40,1.709091,1,5,1,6.8,17,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4667,23880,8928,1.051151,0.002861,95,30,1.446154,1,3,1,14.273684,28,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4654,23880,8928,1.122592,0.002833,95,31,1.46875,1,3,1,10.673684,22,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,85,4636,23880,8928,1.12324,0.003146,95,31,1.46875,1,4,1,14.305263,29,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3289,23880,8928,1.040197,0.003104,95,45,1.88,1,5,1,6.421053,11,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3295,23880,8928,1.052851,0.003287,95,46,1.918367,1,5,1,7.284211,15,,,,,
pah,modified,false,branch_uniform,1,1,1,1,85,3227,23880,8928,1.041069,0.003361,95,42,1.773585,1,6,1,8.452632,19,,,,,
pah,traditional,true,branch_uniform,1,1,1,1,93,4617,23880,8928,1.161335,0.003477,95,30,1.446154,1,4,1,17.126316,36,,,,,
